Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
PH,Yes,500,500,76,306,8,554,True,72,307,552,72,307
BF,No,500,500,315,1,8,685,True,,,,,
BF,Yes,500,500,315,1,8,685,True,315,1,678,315,1
PH,No,500,500,315,1,8,321,True,,,,,
PH,Yes,500,500,315,1,8,321,True,,,,,
BF,No,500,500,458,234,8,23959,True,,,,,
BF,Yes,500,500,458,234,8,23959,True,,,,455,231
PH,No,500,500,458,234,8,19159,True,,,,,
PH,Yes,500,500,458,234,8,19159,True,462,232,19152,462,232
BF,No,500,500,285,202,8,7786,True,,,,,
BF,Yes,500,500,285,202,8,7786,True,,,,283,199
PH,No,500,500,285,202,8,3332,True,,,,,
PH,Yes,500,500,285,202,8,3332,True,289,200,3324,289,200
BF,No,500,500,72,350,8,19428,True,,,,,
BF,Yes,500,500,72,350,8,19428,True,,,,67,348
PH,No,500,500,72,350,8,14690,True,,,,,
PH,Yes,500,500,72,350,8,14690,True,68,348,14682,68,348
BF,No,500,500,31,236,8,24532,True,,,,,
BF,Yes,500,500,31,236,8,24532,True,,,,27,233
PH,No,500,500,31,236,8,20586,True,,,,,
PH,Yes,500,500,31,236,8,20586,True,26,233,20571,26,233
BF,No,500,500,234,27,8,13766,True,,,,,
BF,Yes,500,500,234,27,8,13766,True,,,,231,25
PH,No,500,500,234,27,8,9352,True,,,,,
PH,Yes,500,500,234,27,8,9352,True,230,25,9345,230,25
BF,No,500,500,138,273,8,11862,True,,,,,
BF,Yes,500,500,138,273,8,11862,True,,,,133,271
PH,No,500,500,138,273,8,7256,True,,,,,
PH,Yes,500,500,138,273,8,7256,True,134,271,7248,134,271
BF,No,500,500,310,470,8,16811,True,,,,,
BF,Yes,500,500,310,470,8,16811,True,,,,313,468
PH,No,500,500,310,470,8,12307,True,,,,,
PH,Yes,500,500,310,470,8,12307,True,314,468,12300,314,468
BF,No,500,500,385,475,8,19115,True,,,,,
BF,Yes,500,500,385,475,8,19115,True,,,,382,473
PH,No,500,500,385,475,8,15003,True,,,,,
PH,Yes,500,500,385,475,8,15003,True,390,472,14988,390,472
BF,No,500,500,242,107,8,22743,True,,,,,
BF,Yes,500,500,242,107,8,22743,True,,,,247,105
PH,No,500,500,242,107,8,18375,True,,,,,
PH,Yes,500,500,242,107,8,18375,True,237,104,18360,237,104
BF,No,500,500,425,175,8,25426,True,,,,,
BF,Yes,500,500,425,175,8,24432,True,425,175,24430,425,175
PH,No,500,500,425,175,8,20692,True,,,,,
PH,Yes,500,500,425,175,8,20692,True,,,,,
BF,No,500,500,177,295,8,22823,True,,,,,
BF,Yes,500,500,177,295,8,21828,True,177,295,21826,177,295
PH,No,500,500,177,295,8,18295,True,,,,,
PH,Yes,500,500,177,295,8,18295,True,,,,,
BF,No,500,500,79,206,8,9580,True,,,,,
BF,Yes,500,500,79,206,8,8585,True,79,206,8583,79,206
PH,No,500,500,79,206,8,5538,True,,,,,
PH,Yes,500,500,79,206,8,5538,True,,,,,
BF,No,500,500,37,404,8,14963,True,,,,,
BF,Yes,500,500,37,404,8,13969,True,37,404,13967,37,404
PH,No,500,500,37,404,8,10155,True,,,,,
PH,Yes,500,500,37,404,8,10155,True,,,,,
BF,No,500,500,93,240,8,26594,True,,,,,
BF,Yes,500,500,93,240,8,25600,True,93,240,25598,93,240
PH,No,500,500,93,240,8,22524,True,,,,,
PH,Yes,500,500,93,240,8,22524,True,,,,,
BF,No,500,500,310,335,8,11811,True,,,,,
BF,Yes,500,500,310,335,8,10816,True,310,335,10814,310,335
PH,No,500,500,310,335,8,7307,True,,,,,
PH,Yes,500,500,310,335,8,7307,True,,,,,
BF,No,500,500,299,339,8,13800,True,,,,,
BF,Yes,500,500,299,339,8,12812,True,299,339,12808,299,339
PH,No,500,500,299,339,8,9318,True,,,,,
PH,Yes,500,500,299,339,8,9318,True,,,,,
BF,No,500,500,6,419,8,22007,True,,,,,
BF,Yes,500,500,6,419,8,52512,True,6,419,52510,6,419
PH,No,500,500,6,419,8,18099,True,,,,,
PH,Yes,500,500,6,419,8,18099,True,,,,,
BF,No,500,500,346,155,8,15347,True,,,,,
BF,Yes,500,500,346,155,8,14359,True,346,155,14355,346,155
PH,No,500,500,346,155,8,10771,True,,,,,
PH,Yes,500,500,346,155,8,10771,True,,,,,
BF,No,500,500,86,142,8,8914,True,,,,,
BF,Yes,500,500,86,142,8,7926,True,86,142,7922,86,142
PH,No,500,500,86,142,8,4204,True,,,,,
PH,Yes,500,500,86,142,8,4204,True,,,,,
BF,No,500,500,170,218,8,15671,True,,,,,
BF,Yes,500,500,170,218,8,14683,True,170,218,14679,170,218
PH,No,500,500,170,218,8,11447,True,,,,,
PH,Yes,500,500,170,218,8,11447,True,,,,,
BF,No,500,500,347,159,8,17348,True,,,,,
BF,Yes,500,500,347,159,8,16354,True,347,159,16352,347,159
PH,No,500,500,347,159,8,12770,True,,,,,
PH,Yes,500,500,347,159,8,12770,True,,,,,
BF,No,500,500,123,280,8,15124,True,,,,,
BF,Yes,500,500,123,280,8,14129,True,123,280,14127,123,280
PH,No,500,500,123,280,8,10994,True,,,,,
PH,Yes,500,500,123,280,8,10994,True,,,,,
BF,No,500,500,374,116,8,27126,True,,,,,
BF,Yes,500,500,374,116,8,27126,True,,,,376,113
PH,No,500,500,374,116,8,22992,True,,,,,
PH,Yes,500,500,374,116,8,22992,True,,,,,
BF,No,500,500,459,412,8,18541,True,,,,,
BF,Yes,500,500,459,412,8,17546,True,459,412,17544,459,412
PH,No,500,500,459,412,8,14577,True,,,,,
PH,Yes,500,500,459,412,8,14577,True,,,,,
BF,No,500,500,90,188,8,591,True,,,,,
BF,Yes,500,500,90,188,8,591,True,,,,,
PH,No,500,500,90,188,8,415,True,,,,,
PH,Yes,500,500,90,188,8,415,True,,,,,
BF,No,500,500,449,193,8,3051,True,,,,,
BF,Yes,500,500,449,193,8,2063,True,449,193,2059,449,193
PH,No,500,500,449,193,8,111,True,,,,,
PH,Yes,500,500,449,193,8,111,True,,,,,
BF,No,500,500,476,223,8,18024,True,,,,,
BF,Yes,500,500,476,223,8,17030,True,476,223,17028,476,223
PH,No,500,500,476,223,8,14094,True,,,,,
PH,Yes,500,500,476,223,8,14066,True,477,223,14063,477,223
BF,No,500,500,50,47,8,23950,True,,,,,
BF,Yes,500,500,50,47,8,22962,True,50,47,22958,50,47
PH,No,500,500,50,47,8,19168,True,,,,,
PH,Yes,500,500,50,47,8,19168,True,,,,,
BF,No,500,500,120,119,8,28621,True,,,,,
BF,Yes,500,500,120,119,8,28621,True,,,,122,117
PH,No,500,500,120,119,8,253,True,,,,,
PH,Yes,500,500,120,119,8,253,True,,,,,
BF,No,500,500,208,55,8,27792,True,,,,,
BF,Yes,500,500,208,55,8,27792,True,,,,206,52
PH,No,500,500,208,55,8,460,True,,,,,
PH,Yes,500,500,208,55,8,460,True,,,,,
BF,No,500,500,122,24,8,12123,True,,,,,
BF,Yes,500,500,122,24,8,11129,True,122,24,11127,122,24
PH,No,500,500,122,24,8,7995,True,,,,,
PH,Yes,500,500,122,24,8,7995,True,,,,,
BF,No,500,500,386,423,8,24387,True,,,,,
BF,Yes,500,500,386,423,8,23393,True,386,423,23391,386,423
PH,No,500,500,386,423,8,19731,True,,,,,
PH,Yes,500,500,386,423,8,19731,True,,,,,
BF,No,500,500,219,136,8,5781,True,,,,,
BF,Yes,500,500,219,136,8,4786,True,219,136,4784,219,136
PH,No,500,500,219,136,8,1337,True,,,,,
PH,Yes,500,500,219,136,8,1337,True,,,,,
BF,No,500,500,461,19,8,9539,True,,,,,
BF,Yes,500,500,461,19,8,8551,True,461,19,8547,461,19
PH,No,500,500,461,19,8,5579,True,,,,,
PH,Yes,500,500,461,19,8,5579,True,,,,,
BF,No,500,500,327,253,8,1673,True,,,,,
BF,Yes,500,500,327,253,8,1176,True,327,253,1174,327,253
PH,No,500,500,327,253,8,349,True,,,,,
PH,Yes,500,500,327,253,8,349,True,,,,,
BF,No,500,500,23,62,8,477,True,,,,,
BF,Yes,500,500,23,62,8,477,True,,,,,
PH,No,500,500,23,62,8,477,True,,,,,
PH,Yes,500,500,23,62,8,477,True,,,,,
BF,No,500,500,444,498,8,30945,True,,,,,
BF,Yes,500,500,444,498,8,29951,True,444,498,29949,444,498
PH,No,500,500,444,498,8,26173,True,,,,,
PH,Yes,500,500,444,498,8,26173,True,,,,,
BF,No,500,500,473,178,8,26527,True,,,,,
BF,Yes,500,500,473,178,8,26527,True,,,,476,177
PH,No,500,500,473,178,8,22591,True,,,,,
PH,Yes,500,500,473,178,8,22591,True,,,,,
BF,No,500,500,245,191,8,2255,True,,,,,
BF,Yes,500,500,245,191,8,1260,True,245,191,1258,245,191
PH,No,500,500,245,191,8,287,True,,,,,
PH,Yes,500,500,245,191,8,287,True,,,,,
BF,No,500,500,398,309,8,29602,True,,,,,
BF,Yes,500,500,398,309,8,28608,True,398,309,28606,398,309
PH,No,500,500,398,309,8,150,True,,,,,
PH,Yes,500,500,398,309,8,150,True,,,,,
BF,No,500,500,378,472,8,17879,True,,,,,
BF,Yes,500,500,378,472,8,16885,True,378,472,16883,378,472
PH,No,500,500,378,472,8,13239,True,,,,,
PH,Yes,500,500,378,472,8,13239,True,,,,,
BF,No,500,500,321,466,8,14822,True,,,,,
BF,Yes,500,500,321,466,8,13828,True,321,466,13826,321,466
PH,No,500,500,321,466,8,10296,True,,,,,
PH,Yes,500,500,321,466,8,10296,True,,,,,
BF,No,500,500,475,261,8,5525,True,,,,,
BF,Yes,500,500,475,261,8,4531,True,475,261,4529,475,261
PH,No,500,500,475,261,8,1593,True,,,,,
PH,Yes,500,500,475,261,8,1593,True,,,,,
BF,No,500,500,101,245,8,29399,True,,,,,
BF,Yes,500,500,101,245,8,29399,True,101,246,1105,101,248
PH,No,500,500,101,245,8,202,True,,,,,
PH,Yes,500,500,101,245,8,202,True,,,,,
BF,No,500,500,102,265,8,7898,True,,,,,
BF,Yes,500,500,102,265,8,6903,True,102,265,6901,102,265
PH,No,500,500,102,265,8,3220,True,,,,,
PH,Yes,500,500,102,265,8,3220,True,,,,,
BF,No,500,500,55,24,8,12056,True,,,,,
BF,Yes,500,500,55,24,8,11068,True,55,24,11064,55,24
PH,No,500,500,55,24,8,8062,True,,,,,
PH,Yes,500,500,55,24,8,8035,True,55,25,8033,55,25
BF,No,500,500,383,121,8,29884,True,,,,,
BF,Yes,500,500,383,121,8,29884,True,383,122,27883,383,122
PH,No,500,500,383,121,8,456,True,,,,,
PH,Yes,500,500,383,121,8,456,True,,,,,
BF,No,500,500,70,133,8,4071,True,,,,,
BF,Yes,500,500,70,133,8,3083,True,70,133,3079,70,133
PH,No,500,500,70,133,8,167,True,,,,,
PH,Yes,500,500,70,133,8,167,True,,,,,
BF,No,500,500,258,199,8,6242,True,,,,,
BF,Yes,500,500,258,199,8,5254,True,258,199,5250,258,199
PH,No,500,500,258,199,8,1876,True,,,,,
PH,Yes,500,500,258,199,8,1876,True,,,,,
BF,No,500,500,145,242,8,27646,True,,,,,
BF,Yes,500,500,145,242,8,27646,True,,,,146,240
PH,No,500,500,145,242,8,23472,True,,,,,
PH,Yes,500,500,145,242,8,23472,True,,,,147,240
BF,No,500,500,30,194,8,3531,True,,,,,
BF,Yes,500,500,30,194,8,2543,True,30,194,2539,30,194
PH,No,500,500,30,194,8,547,True,,,,,
PH,Yes,500,500,30,194,8,547,True,,,,,
BF,No,500,500,18,475,8,19482,True,,,,,
BF,Yes,500,500,18,475,8,18494,True,18,475,18490,18,475
PH,No,500,500,18,475,8,14636,True,,,,,
PH,Yes,500,500,18,475,8,14636,True,,,,,
BF,No,500,500,462,314,8,1038,True,,,,,
BF,Yes,500,500,462,314,8,1038,True,462,314,1000,462,314
PH,No,500,500,462,314,8,50,True,,,,,
PH,Yes,500,500,462,314,8,50,True,,,,,
BF,No,500,500,351,125,8,352,True,,,,,
BF,Yes,500,500,351,125,8,352,True,,,,,
PH,No,500,500,351,125,8,352,True,,,,,
PH,Yes,500,500,351,125,8,352,True,,,,,
BF,No,500,500,463,472,8,17964,True,,,,,
BF,Yes,500,500,463,472,8,16969,True,463,472,16967,463,472
PH,No,500,500,463,472,8,13154,True,,,,,
PH,Yes,500,500,463,472,8,13154,True,,,,,
BF,No,500,500,124,253,8,1876,True,,,,,
BF,Yes,500,500,124,253,8,1128,True,124,253,1126,124,253
PH,No,500,500,124,253,8,146,True,,,,,
PH,Yes,500,500,124,253,8,146,True,,,,,
BF,No,500,500,19,457,8,10481,True,,,,,
BF,Yes,500,500,19,457,8,9486,True,19,457,9484,19,457
PH,No,500,500,19,457,8,5637,True,,,,,
PH,Yes,500,500,19,457,8,5637,True,,,,,
BF,No,500,500,50,103,8,20551,True,,,,,
BF,Yes,500,500,50,103,8,19563,True,50,103,19559,50,103
PH,No,500,500,50,103,8,16567,True,,,,,
PH,Yes,500,500,50,103,8,16567,True,,,,,
BF,No,500,500,288,319,8,3789,True,,,,,
BF,Yes,500,500,288,319,8,2801,True,288,319,2797,288,319
PH,No,500,500,288,319,8,289,True,,,,,
PH,Yes,500,500,288,319,8,289,True,,,,,
BF,No,500,500,142,188,8,643,True,,,,,
BF,Yes,500,500,142,188,8,643,True,,,,,
PH,No,500,500,142,188,8,363,True,,,,,
PH,Yes,500,500,142,188,8,363,True,,,,,
BF,No,500,500,259,136,8,5741,True,,,,,
BF,Yes,500,500,259,136,8,4747,True,259,136,4745,259,136
PH,No,500,500,259,136,8,1377,True,,,,,
PH,Yes,500,500,259,136,8,1377,True,,,,,
BF,No,500,500,35,422,8,23965,True,,,,,
BF,Yes,500,500,35,422,8,22977,True,35,422,22973,35,422
PH,No,500,500,35,422,8,19153,True,,,,,
PH,Yes,500,500,35,422,8,19153,True,,,,,
BF,No,500,500,42,365,8,26543,True,,,,,
BF,Yes,500,500,42,365,8,25549,True,42,365,25547,42,365
PH,No,500,500,42,365,8,22575,True,,,,,
PH,Yes,500,500,42,365,8,22575,True,,,,,
BF,No,500,500,78,32,8,16079,True,,,,,
BF,Yes,500,500,78,32,8,15084,True,78,32,15082,78,32
PH,No,500,500,78,32,8,12039,True,,,,,
PH,Yes,500,500,78,32,8,12011,True,78,33,12009,78,33
BF,No,500,500,245,237,8,25255,True,,,,,
BF,Yes,500,500,245,237,8,24261,True,245,237,24259,245,237
PH,No,500,500,245,237,8,20863,True,,,,,
PH,Yes,500,500,245,237,8,20863,True,,,,,
BF,No,500,500,197,72,8,5303,True,,,,,
BF,Yes,500,500,197,72,8,4309,True,197,72,4307,197,72
PH,No,500,500,197,72,8,815,True,,,,,
PH,Yes,500,500,197,72,8,815,True,,,,,
BF,No,500,500,15,239,8,26485,True,,,,,
BF,Yes,500,500,15,239,8,25497,True,15,239,25493,15,239
PH,No,500,500,15,239,8,21633,True,,,,,
PH,Yes,500,500,15,239,8,21633,True,,,,,
BF,No,500,500,157,40,8,20158,True,,,,,
BF,Yes,500,500,157,40,8,19170,True,157,40,19166,157,40
PH,No,500,500,157,40,8,15960,True,,,,,
PH,Yes,500,500,157,40,8,15960,True,,,,,
BF,No,500,500,134,490,8,26635,True,,,,,
BF,Yes,500,500,134,490,8,25647,True,134,490,25643,134,490
PH,No,500,500,134,490,8,22483,True,,,,,
PH,Yes,500,500,134,490,8,22483,True,,,,,
BF,No,500,500,358,262,8,6359,True,,,,,
BF,Yes,500,500,358,262,8,5371,True,358,262,5367,358,262
PH,No,500,500,358,262,8,1759,True,,,,,
PH,Yes,500,500,358,262,8,1759,True,,,,,
BF,No,500,500,436,57,8,28564,True,,,,,
BF,Yes,500,500,436,57,8,28564,True,436,58,1066,436,60
PH,No,500,500,436,57,8,164,True,,,,,
PH,Yes,500,500,436,57,8,164,True,,,,,
BF,No,500,500,460,111,8,24961,True,,,,,
BF,Yes,500,500,460,111,8,23966,True,460,111,23964,460,111
PH,No,500,500,460,111,8,20157,True,,,,,
PH,Yes,500,500,460,111,8,20157,True,,,,,
BF,No,500,500,282,173,8,24283,True,,,,,
BF,Yes,500,500,282,173,8,23288,True,282,173,23286,282,173
PH,No,500,500,282,173,8,19835,True,,,,,
PH,Yes,500,500,282,173,8,19835,True,,,,,
BF,No,500,500,83,410,8,17917,True,,,,,
BF,Yes,500,500,83,410,8,16929,True,83,410,16925,83,410
PH,No,500,500,83,410,8,13201,True,,,,,
PH,Yes,500,500,83,410,8,13201,True,,,,,
BF,No,500,500,249,291,8,20751,True,,,,,
BF,Yes,500,500,249,291,8,19756,True,249,291,19754,249,291
PH,No,500,500,249,291,8,16367,True,,,,,
PH,Yes,500,500,249,291,8,16367,True,,,,,
BF,No,500,500,291,201,8,7209,True,,,,,
BF,Yes,500,500,291,201,8,6221,True,291,201,6217,291,201
PH,No,500,500,291,201,8,2909,True,,,,,
PH,Yes,500,500,291,201,8,2909,True,,,,,
BF,No,500,500,438,159,8,17439,True,,,,,
BF,Yes,500,500,438,159,8,16444,True,438,159,16442,438,159
PH,No,500,500,438,159,8,12679,True,,,,,
PH,Yes,500,500,438,159,8,12679,True,,,,,
BF,No,500,500,349,460,8,11850,True,,,,,
BF,Yes,500,500,349,460,8,10855,True,349,460,10853,349,460
PH,No,500,500,349,460,8,7268,True,,,,,
PH,Yes,500,500,349,460,8,7268,True,,,,,
BF,No,500,500,342,176,8,25658,True,,,,,
BF,Yes,500,500,342,176,8,24663,True,342,176,24661,342,176
PH,No,500,500,342,176,8,21460,True,,,,,
PH,Yes,500,500,342,176,8,21460,True,,,,,
